,Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,PFSeed,PFTeam,PFScore,PUSeed,PUTeam,PUScore,Team_x,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,BPIO_x,BPID_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Team_y,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,BPIO_y,BPID_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
512,2016,1,SW,9,1,Oregon,91,16,Holy Cross,52,1,Oregon,91,16,Holy Cross,52,Oregon,P12,22.68,119.1,96.4,68.1,9.06,109.0,100.0,8.3,4.7,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.3675213675213676,Holy Cross,Pat,-11.39,97.1,108.5,63.6,-6.09,101.9,108.0,-8.2,0.4,15.0,20.0,64.8,69.9,-5.09,-6.11,-11.03,-0.17,-11.2,0.037037037037037
513,2016,1,SW,10,8,Saint Joseph's,78,9,Cincinnati,76,8,Saint Joseph's,78,9,Cincinnati,76,Saint Joseph's,A10,15.37,114.3,98.9,70.2,4.66,107.0,102.3,6.5,2.2,28.0,8.0,77.2,70.1,7.17,4.93,8.31,3.78,12.1,-0.1753472222222222,Cincinnati,Amer,17.06,111.2,94.1,64.0,5.2,107.3,102.1,3.3,9.6,22.0,11.0,73.3,63.3,9.94,5.25,4.15,11.04,15.19,-0.3191425120772946
514,2016,1,SW,11,5,Baylor,75,12,Yale,79,5,Baylor,75,12,Yale,79,Baylor,B12,19.06,118.9,99.8,66.6,11.21,109.7,98.4,7.5,4.3,22.0,12.0,77.1,69.6,7.5,9.76,9.63,6.5,16.13,0.1124999999999999,Yale,Ivy,14.33,110.4,96.0,66.0,-0.85,105.5,106.4,2.4,8.1,23.0,7.0,74.9,63.8,11.13,-1.03,0.55,8.53,9.08,0.1597222222222222
515,2016,1,SW,12,4,Duke,93,13,UNC Wilmington,85,4,Duke,93,13,UNC Wilmington,85,Duke,ACC,21.87,121.9,100.0,67.7,11.23,112.0,100.7,12.1,3.5,25.0,11.0,81.1,72.5,8.64,10.59,13.71,5.52,19.23,0.1589052287581699,UNC Wilmington,CAA,9.21,110.7,101.5,70.3,0.85,105.7,104.9,4.6,-0.4,25.0,8.0,79.4,72.1,7.3,0.35,6.31,-0.06,6.25,-0.2233796296296296
516,2016,1,SW,13,6,Texas,72,11,Northern Iowa,75,6,Texas,72,11,Northern Iowa,75,Texas,B12,16.19,113.0,96.8,65.3,12.54,111.5,99.0,2.7,7.0,20.0,13.0,71.4,68.3,3.09,11.71,4.13,10.67,14.8,-0.0802469135802469,Northern Iowa,MVC,11.13,109.6,98.5,62.9,4.8,106.1,101.3,-1.5,7.5,23.0,13.0,68.8,64.0,4.78,4.44,-1.06,9.84,8.78,0.0685763888888889
517,2016,1,SW,14,3,Texas A&M,92,14,Green Bay,65,3,Texas A&M,92,14,Green Bay,65,Texas A&M,SEC,21.26,113.8,92.5,67.1,8.48,109.6,101.1,5.5,7.5,28.0,9.0,76.4,66.4,10.0,8.45,7.66,10.8,18.45,0.1304012345679012,Green Bay,Horz,3.74,108.3,104.6,76.2,0.11,104.4,104.3,7.9,-6.6,23.0,13.0,83.7,80.0,3.69,-0.67,10.71,-9.55,1.16,-0.2138888888888888
518,2016,1,SW,15,7,Oregon St.,67,10,VCU,75,7,Oregon St.,67,10,VCU,75,Oregon St.,P12,11.65,110.7,99.1,67.1,9.61,109.8,100.2,1.8,5.0,19.0,13.0,71.9,70.1,1.78,9.26,3.46,6.93,10.39,-0.2893518518518518,VCU,A10,17.07,112.1,95.0,69.6,3.82,107.3,103.5,5.6,5.0,25.0,11.0,77.3,67.8,9.47,4.35,7.19,6.64,13.83,-0.089781746031746
519,2016,1,SW,16,2,Oklahoma,82,15,Cal St. Bakersfield,68,2,Oklahoma,82,15,Cal St. Bakersfield,68,Oklahoma,B12,23.78,117.9,94.1,69.8,13.05,111.5,98.5,10.1,4.8,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,-0.2762345679012345,Cal St. Bakersfield,WAC,6.26,104.0,97.8,67.6,-6.5,100.6,107.1,-1.5,3.8,24.0,9.0,72.9,63.8,9.12,-5.15,-2.09,4.67,2.58,-0.0833333333333333
520,2016,1,NE,17,1,North Carolina,83,16,Florida Gulf Coast,67,1,North Carolina,83,16,Florida Gulf Coast,67,North Carolina,ACC,29.82,124.4,94.6,70.5,11.45,111.7,100.2,13.8,4.8,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.2683080808080808,Florida Gulf Coast,ASun,-0.08,103.6,103.7,67.0,-5.83,104.1,110.0,-1.0,0.0,21.0,14.0,77.2,70.7,6.57,-3.82,-1.41,0.63,-0.79,0.914351851851852
521,2016,1,NE,18,8,USC,69,9,Providence,70,8,USC,69,9,Providence,70,USC,P12,14.25,113.9,99.7,71.0,7.61,108.7,101.1,7.7,-0.4,21.0,13.0,80.5,74.6,5.88,7.64,11.43,2.1,13.52,-0.0104166666666666,Providence,BE,14.49,110.0,95.5,68.4,8.93,109.5,100.6,3.8,3.6,24.0,11.0,73.6,70.1,3.49,8.46,5.04,6.9,11.94,-0.0138888888888888
522,2016,1,NE,19,5,Indiana,99,12,Chattanooga,74,5,Indiana,99,12,Chattanooga,74,Indiana,B10,23.05,121.7,98.7,68.2,6.4,108.8,102.4,11.5,4.3,27.0,8.0,82.6,69.9,12.69,6.9,13.68,5.91,19.59,-0.1283333333333333,Chattanooga,SC,6.5,107.5,101.0,66.3,-3.18,104.4,107.6,0.6,3.6,29.0,6.0,75.8,67.5,8.23,-3.46,-0.54,3.78,3.24,0.0460069444444445
523,2016,1,NE,20,4,Kentucky,85,13,Stony Brook,57,4,Kentucky,85,13,Stony Brook,57,Kentucky,SEC,25.14,121.8,96.6,67.4,8.37,108.6,100.3,9.8,6.4,27.0,9.0,79.5,68.1,11.39,8.84,11.92,8.31,20.23,0.5150462962962964,Stony Brook,AE,8.13,107.3,99.1,67.2,-5.6,103.3,108.9,1.5,6.6,26.0,7.0,76.2,64.1,12.12,-5.28,-1.06,4.81,3.75,-0.2569444444444444
524,2016,1,NE,21,6,Notre Dame,70,11,Michigan,63,6,Notre Dame,70,11,Michigan,63,Notre Dame,ACC,16.6,120.6,104.0,64.6,10.75,111.3,100.5,6.6,4.4,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,-0.1689814814814815,Michigan,B10,14.15,114.6,100.5,65.8,8.96,110.1,101.1,4.1,6.3,23.0,13.0,73.8,67.4,6.39,7.92,5.59,8.15,13.75,0.4873737373737374
525,2016,1,NE,22,3,West Virginia,56,14,Stephen F. Austin,70,3,West Virginia,56,14,Stephen F. Austin,70,West Virginia,B12,24.45,115.3,90.9,69.5,11.24,110.9,99.6,8.9,7.7,26.0,9.0,78.5,66.7,11.83,9.78,10.88,10.73,21.61,0.1760620915032679,Stephen F. Austin,Slnd,15.62,112.2,96.6,67.3,-5.88,102.7,108.6,3.1,6.5,28.0,6.0,80.2,63.3,16.91,-5.47,2.91,6.32,9.23,0.0944444444444444
526,2016,1,NE,23,7,Wisconsin,47,10,Pittsburgh,43,7,Wisconsin,47,10,Pittsburgh,43,Wisconsin,B10,16.55,110.1,93.6,63.3,9.57,110.3,100.7,-0.6,10.3,22.0,13.0,67.8,63.8,4.0,9.4,-0.13,13.53,13.4,0.2889492753623188,Pittsburgh,ACC,16.6,114.9,98.3,65.3,9.06,110.8,101.7,5.2,7.1,21.0,12.0,75.0,67.3,7.76,8.75,6.32,9.15,15.47,-0.5098684210526315
527,2016,1,NE,24,2,Xavier,71,15,Weber St.,53,2,Xavier,71,15,Weber St.,53,Xavier,BE,22.52,117.1,94.6,71.9,8.16,108.2,100.0,10.1,4.0,28.0,6.0,80.5,70.4,10.15,8.43,12.97,5.6,18.58,0.1358333333333333,Weber St.,BSky,2.45,103.4,100.9,66.8,-5.67,103.3,109.0,0.1,2.7,26.0,9.0,76.1,67.0,9.09,-5.13,-2.48,2.66,0.18,0.1631944444444445
528,2016,1,SE,25,1,Virginia,81,16,Hampton,45,1,Virginia,81,16,Hampton,45,Virginia,ACC,29.64,120.6,91.0,61.3,12.67,112.1,99.5,3.4,15.2,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.4166666666666666,Hampton,MEAC,-7.4,99.8,107.2,71.2,-9.75,98.9,108.7,-1.2,-4.5,21.0,11.0,73.8,74.1,-0.22,-8.45,-1.41,-7.34,-8.74,0.3625
529,2016,1,SE,26,8,Texas Tech,61,9,Butler,71,8,Texas Tech,61,9,Butler,71,Texas Tech,B12,13.78,113.2,99.4,66.0,10.66,110.4,99.7,2.8,5.1,19.0,13.0,72.0,69.9,2.16,10.25,5.06,7.35,12.41,0.1145833333333332,Butler,BE,17.27,118.0,100.7,67.9,8.1,108.5,100.4,8.6,3.5,22.0,11.0,79.9,71.0,8.91,7.55,11.28,5.18,16.46,0.7087962962962963
530,2016,1,SE,27,5,Purdue,83,12,Little Rock,85,5,Purdue,83,12,Little Rock,85,Purdue,B10,23.85,116.9,93.1,67.9,7.43,109.1,101.7,7.7,8.2,26.0,9.0,77.9,65.2,12.71,7.46,10.01,10.16,20.17,-0.2888374485596707,Little Rock,SB,13.24,109.2,96.0,63.4,-0.77,104.2,104.9,-1.6,9.7,30.0,5.0,71.1,60.8,10.23,-1.76,-3.25,10.37,7.12,0.2638888888888889
531,2016,1,SE,28,4,Iowa St.,94,13,Iona,81,4,Iowa St.,94,13,Iona,81,Iowa St.,B12,20.95,121.2,100.3,71.2,12.05,110.2,98.1,12.3,0.5,23.0,12.0,81.8,75.0,6.77,10.16,15.69,1.24,16.93,-0.1436403508771929,Iona,MAAC,7.13,110.5,103.4,71.9,-1.78,103.7,105.5,6.9,-2.7,22.0,11.0,79.6,74.3,5.36,-1.78,6.73,-3.15,3.59,-0.1856060606060605
532,2016,1,SE,29,6,Seton Hall,52,11,Gonzaga,68,6,Seton Hall,52,11,Gonzaga,68,Seton Hall,BE,18.27,111.1,92.9,69.7,8.55,108.5,100.0,4.7,6.2,25.0,9.0,74.2,67.8,6.38,8.28,6.27,8.39,14.66,0.1677350427350427,Gonzaga,WCC,20.82,116.3,95.5,67.3,3.51,107.3,103.8,6.4,6.1,28.0,8.0,78.9,65.6,13.33,4.23,8.08,8.84,16.92,0.2361111111111111
533,2016,1,SE,30,3,Utah,80,14,Fresno St.,69,3,Utah,80,14,Fresno St.,69,Utah,P12,16.79,115.6,98.8,65.3,9.79,109.8,100.0,6.3,3.9,27.0,9.0,77.2,69.5,7.67,8.79,7.81,7.69,15.5,0.1514756944444444,Fresno St.,MWC,6.63,107.4,100.8,69.0,1.65,105.3,103.7,1.7,0.8,25.0,10.0,75.1,70.7,4.43,2.24,3.14,2.13,5.27,-0.1157407407407407
534,2016,1,SE,31,7,Dayton,51,10,Syracuse,70,7,Dayton,51,10,Syracuse,70,Dayton,A10,12.63,106.6,94.0,67.8,3.89,107.3,103.4,1.6,7.4,25.0,8.0,72.5,65.9,6.58,4.76,2.28,9.06,11.34,-0.0597222222222222,Syracuse,ACC,18.57,112.7,94.1,65.0,10.21,110.9,100.7,1.5,9.5,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.3462643678160919
535,2016,1,SE,32,2,Michigan St.,81,15,Middle Tennessee,90,2,Michigan St.,81,15,Middle Tennessee,90,Michigan St.,B10,27.97,123.4,95.5,66.5,7.19,107.5,100.3,10.5,8.1,29.0,6.0,79.8,64.1,15.66,6.94,12.25,10.34,22.59,0.3840996168582376,Middle Tennessee,CUSA,4.76,104.6,99.9,67.6,-0.58,105.5,106.1,-2.1,3.4,25.0,10.0,72.5,68.9,3.69,-0.7,-1.76,4.42,2.66,0.3097222222222223
536,2016,2,NW,33,1,Kansas,73,9,Connecticut,61,1,Kansas,73,9,Connecticut,61,Kansas,B12,29.67,120.0,90.4,69.0,12.61,111.4,98.8,11.8,6.6,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,-0.0087301587301587,Connecticut,Amer,18.71,111.9,93.2,65.9,6.17,107.6,101.4,4.4,9.1,25.0,11.0,73.1,63.5,9.61,6.28,4.41,11.48,15.89,0.4884259259259259
537,2016,2,NW,34,5,Maryland,73,13,Hawaii,60,5,Maryland,73,13,Hawaii,60,Maryland,B10,20.25,116.2,95.9,67.4,8.6,109.2,100.6,6.3,7.0,27.0,9.0,75.7,66.7,9.03,8.31,7.96,8.76,16.71,0.1287878787878788,Hawaii,BW,12.16,108.2,96.1,70.6,-2.32,102.5,104.9,2.3,0.5,28.0,6.0,77.1,66.7,10.38,-1.04,4.61,4.42,9.03,-0.1614583333333333
538,2016,2,NW,35,3,Miami FL,65,11,Wichita St.,57,3,Miami FL,65,11,Wichita St.,57,Miami FL,ACC,22.44,119.4,96.9,65.9,11.67,111.6,99.9,6.7,6.8,27.0,8.0,75.2,67.4,7.83,10.69,8.72,9.8,18.52,-0.4513888888888889,Wichita St.,MVC,22.53,111.3,88.7,66.0,3.61,104.8,101.2,3.3,11.1,26.0,9.0,72.4,59.0,13.4,4.24,4.0,13.39,17.39,0.0511363636363636
539,2016,2,NW,36,2,Villanova,87,7,Iowa,68,2,Villanova,87,7,Iowa,68,Villanova,BE,32.01,122.8,90.8,66.0,10.74,110.5,99.7,8.9,11.0,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.1099537037037037,Iowa,B10,20.24,116.1,95.9,68.8,9.12,110.2,101.1,7.4,5.5,22.0,11.0,77.6,69.3,8.3,8.71,9.8,7.21,17.01,-0.1323302469135802
540,2016,2,SW,37,1,Oregon,69,8,Saint Joseph's,64,1,Oregon,69,8,Saint Joseph's,64,Oregon,P12,22.68,119.1,96.4,68.1,9.06,109.0,100.0,8.3,4.7,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.3675213675213676,Saint Joseph's,A10,15.37,114.3,98.9,70.2,4.66,107.0,102.3,6.5,2.2,28.0,8.0,77.2,70.1,7.17,4.93,8.31,3.78,12.1,-0.1753472222222222
541,2016,2,SW,38,4,Duke,71,12,Yale,64,4,Duke,71,12,Yale,64,Duke,ACC,21.87,121.9,100.0,67.7,11.23,112.0,100.7,12.1,3.5,25.0,11.0,81.1,72.5,8.64,10.59,13.71,5.52,19.23,0.1589052287581699,Yale,Ivy,14.33,110.4,96.0,66.0,-0.85,105.5,106.4,2.4,8.1,23.0,7.0,74.9,63.8,11.13,-1.03,0.55,8.53,9.08,0.1597222222222222
542,2016,2,SW,39,3,Texas A&M,92,11,Northern Iowa,88,3,Texas A&M,92,11,Northern Iowa,88,Texas A&M,SEC,21.26,113.8,92.5,67.1,8.48,109.6,101.1,5.5,7.5,28.0,9.0,76.4,66.4,10.0,8.45,7.66,10.8,18.45,0.1304012345679012,Northern Iowa,MVC,11.13,109.6,98.5,62.9,4.8,106.1,101.3,-1.5,7.5,23.0,13.0,68.8,64.0,4.78,4.44,-1.06,9.84,8.78,0.0685763888888889
543,2016,2,SW,40,2,Oklahoma,85,10,VCU,81,2,Oklahoma,85,10,VCU,81,Oklahoma,B12,23.78,117.9,94.1,69.8,13.05,111.5,98.5,10.1,4.8,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,-0.2762345679012345,VCU,A10,17.07,112.1,95.0,69.6,3.82,107.3,103.5,5.6,5.0,25.0,11.0,77.3,67.8,9.47,4.35,7.19,6.64,13.83,-0.089781746031746
544,2016,2,NE,41,1,North Carolina,85,9,Providence,66,1,North Carolina,85,9,Providence,66,North Carolina,ACC,29.82,124.4,94.6,70.5,11.45,111.7,100.2,13.8,4.8,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.2683080808080808,Providence,BE,14.49,110.0,95.5,68.4,8.93,109.5,100.6,3.8,3.6,24.0,11.0,73.6,70.1,3.49,8.46,5.04,6.9,11.94,-0.0138888888888888
545,2016,2,NE,42,4,Kentucky,67,5,Indiana,73,4,Kentucky,67,5,Indiana,73,Kentucky,SEC,25.14,121.8,96.6,67.4,8.37,108.6,100.3,9.8,6.4,27.0,9.0,79.5,68.1,11.39,8.84,11.92,8.31,20.23,0.5150462962962964,Indiana,B10,23.05,121.7,98.7,68.2,6.4,108.8,102.4,11.5,4.3,27.0,8.0,82.6,69.9,12.69,6.9,13.68,5.91,19.59,-0.1283333333333333
546,2016,2,NE,43,6,Notre Dame,76,14,Stephen F. Austin,75,6,Notre Dame,76,14,Stephen F. Austin,75,Notre Dame,ACC,16.6,120.6,104.0,64.6,10.75,111.3,100.5,6.6,4.4,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,-0.1689814814814815,Stephen F. Austin,Slnd,15.62,112.2,96.6,67.3,-5.88,102.7,108.6,3.1,6.5,28.0,6.0,80.2,63.3,16.91,-5.47,2.91,6.32,9.23,0.0944444444444444
547,2016,2,NE,44,2,Xavier,63,7,Wisconsin,66,2,Xavier,63,7,Wisconsin,66,Xavier,BE,22.52,117.1,94.6,71.9,8.16,108.2,100.0,10.1,4.0,28.0,6.0,80.5,70.4,10.15,8.43,12.97,5.6,18.58,0.1358333333333333,Wisconsin,B10,16.55,110.1,93.6,63.3,9.57,110.3,100.7,-0.6,10.3,22.0,13.0,67.8,63.8,4.0,9.4,-0.13,13.53,13.4,0.2889492753623188
548,2016,2,SE,45,1,Virginia,77,9,Butler,69,1,Virginia,77,9,Butler,69,Virginia,ACC,29.64,120.6,91.0,61.3,12.67,112.1,99.5,3.4,15.2,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.4166666666666666,Butler,BE,17.27,118.0,100.7,67.9,8.1,108.5,100.4,8.6,3.5,22.0,11.0,79.9,71.0,8.91,7.55,11.28,5.18,16.46,0.7087962962962963
549,2016,2,SE,46,4,Iowa St.,78,12,Little Rock,61,4,Iowa St.,78,12,Little Rock,61,Iowa St.,B12,20.95,121.2,100.3,71.2,12.05,110.2,98.1,12.3,0.5,23.0,12.0,81.8,75.0,6.77,10.16,15.69,1.24,16.93,-0.1436403508771929,Little Rock,SB,13.24,109.2,96.0,63.4,-0.77,104.2,104.9,-1.6,9.7,30.0,5.0,71.1,60.8,10.23,-1.76,-3.25,10.37,7.12,0.2638888888888889
550,2016,2,SE,47,3,Utah,59,11,Gonzaga,82,3,Utah,59,11,Gonzaga,82,Utah,P12,16.79,115.6,98.8,65.3,9.79,109.8,100.0,6.3,3.9,27.0,9.0,77.2,69.5,7.67,8.79,7.81,7.69,15.5,0.1514756944444444,Gonzaga,WCC,20.82,116.3,95.5,67.3,3.51,107.3,103.8,6.4,6.1,28.0,8.0,78.9,65.6,13.33,4.23,8.08,8.84,16.92,0.2361111111111111
551,2016,2,SE,48,10,Syracuse,75,15,Middle Tennessee,50,10,Syracuse,75,15,Middle Tennessee,50,Syracuse,ACC,18.57,112.7,94.1,65.0,10.21,110.9,100.7,1.5,9.5,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.3462643678160919,Middle Tennessee,CUSA,4.76,104.6,99.9,67.6,-0.58,105.5,106.1,-2.1,3.4,25.0,10.0,72.5,68.9,3.69,-0.7,-1.76,4.42,2.66,0.3097222222222223
552,2016,3,NW,49,1,Kansas,79,5,Maryland,63,1,Kansas,79,5,Maryland,63,Kansas,B12,29.67,120.0,90.4,69.0,12.61,111.4,98.8,11.8,6.6,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,-0.0087301587301587,Maryland,B10,20.25,116.2,95.9,67.4,8.6,109.2,100.6,6.3,7.0,27.0,9.0,75.7,66.7,9.03,8.31,7.96,8.76,16.71,0.1287878787878788
553,2016,3,NW,50,2,Villanova,92,3,Miami FL,69,2,Villanova,92,3,Miami FL,69,Villanova,BE,32.01,122.8,90.8,66.0,10.74,110.5,99.7,8.9,11.0,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.1099537037037037,Miami FL,ACC,22.44,119.4,96.9,65.9,11.67,111.6,99.9,6.7,6.8,27.0,8.0,75.2,67.4,7.83,10.69,8.72,9.8,18.52,-0.4513888888888889
554,2016,3,SW,51,1,Oregon,82,4,Duke,68,1,Oregon,82,4,Duke,68,Oregon,P12,22.68,119.1,96.4,68.1,9.06,109.0,100.0,8.3,4.7,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.3675213675213676,Duke,ACC,21.87,121.9,100.0,67.7,11.23,112.0,100.7,12.1,3.5,25.0,11.0,81.1,72.5,8.64,10.59,13.71,5.52,19.23,0.1589052287581699
555,2016,3,SW,52,2,Oklahoma,77,3,Texas A&M,63,2,Oklahoma,77,3,Texas A&M,63,Oklahoma,B12,23.78,117.9,94.1,69.8,13.05,111.5,98.5,10.1,4.8,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,-0.2762345679012345,Texas A&M,SEC,21.26,113.8,92.5,67.1,8.48,109.6,101.1,5.5,7.5,28.0,9.0,76.4,66.4,10.0,8.45,7.66,10.8,18.45,0.1304012345679012
556,2016,3,NE,53,1,North Carolina,101,5,Indiana,86,1,North Carolina,101,5,Indiana,86,North Carolina,ACC,29.82,124.4,94.6,70.5,11.45,111.7,100.2,13.8,4.8,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.2683080808080808,Indiana,B10,23.05,121.7,98.7,68.2,6.4,108.8,102.4,11.5,4.3,27.0,8.0,82.6,69.9,12.69,6.9,13.68,5.91,19.59,-0.1283333333333333
557,2016,3,NE,54,6,Notre Dame,61,7,Wisconsin,56,6,Notre Dame,61,7,Wisconsin,56,Notre Dame,ACC,16.6,120.6,104.0,64.6,10.75,111.3,100.5,6.6,4.4,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,-0.1689814814814815,Wisconsin,B10,16.55,110.1,93.6,63.3,9.57,110.3,100.7,-0.6,10.3,22.0,13.0,67.8,63.8,4.0,9.4,-0.13,13.53,13.4,0.2889492753623188
558,2016,3,SE,55,1,Virginia,84,4,Iowa St.,71,1,Virginia,84,4,Iowa St.,71,Virginia,ACC,29.64,120.6,91.0,61.3,12.67,112.1,99.5,3.4,15.2,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.4166666666666666,Iowa St.,B12,20.95,121.2,100.3,71.2,12.05,110.2,98.1,12.3,0.5,23.0,12.0,81.8,75.0,6.77,10.16,15.69,1.24,16.93,-0.1436403508771929
559,2016,3,SE,56,10,Syracuse,63,11,Gonzaga,60,10,Syracuse,63,11,Gonzaga,60,Syracuse,ACC,18.57,112.7,94.1,65.0,10.21,110.9,100.7,1.5,9.5,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.3462643678160919,Gonzaga,WCC,20.82,116.3,95.5,67.3,3.51,107.3,103.8,6.4,6.1,28.0,8.0,78.9,65.6,13.33,4.23,8.08,8.84,16.92,0.2361111111111111
560,2016,4,NW,57,1,Kansas,59,2,Villanova,64,1,Kansas,59,2,Villanova,64,Kansas,B12,29.67,120.0,90.4,69.0,12.61,111.4,98.8,11.8,6.6,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,-0.0087301587301587,Villanova,BE,32.01,122.8,90.8,66.0,10.74,110.5,99.7,8.9,11.0,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.1099537037037037
561,2016,4,SW,58,1,Oregon,68,2,Oklahoma,80,1,Oregon,68,2,Oklahoma,80,Oregon,P12,22.68,119.1,96.4,68.1,9.06,109.0,100.0,8.3,4.7,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.3675213675213676,Oklahoma,B12,23.78,117.9,94.1,69.8,13.05,111.5,98.5,10.1,4.8,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,-0.2762345679012345
562,2016,4,NE,59,1,North Carolina,88,6,Notre Dame,74,1,North Carolina,88,6,Notre Dame,74,North Carolina,ACC,29.82,124.4,94.6,70.5,11.45,111.7,100.2,13.8,4.8,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.2683080808080808,Notre Dame,ACC,16.6,120.6,104.0,64.6,10.75,111.3,100.5,6.6,4.4,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,-0.1689814814814815
563,2016,4,SE,60,1,Virginia,62,10,Syracuse,68,1,Virginia,62,10,Syracuse,68,Virginia,ACC,29.64,120.6,91.0,61.3,12.67,112.1,99.5,3.4,15.2,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.4166666666666666,Syracuse,ACC,18.57,112.7,94.1,65.0,10.21,110.9,100.7,1.5,9.5,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.3462643678160919
564,2016,5,F4,61,2,Villanova,95,2,Oklahoma,51,2,Villanova,95,2,Oklahoma,51,Villanova,BE,32.01,122.8,90.8,66.0,10.74,110.5,99.7,8.9,11.0,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.1099537037037037,Oklahoma,B12,23.78,117.9,94.1,69.8,13.05,111.5,98.5,10.1,4.8,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,-0.2762345679012345
565,2016,5,F4,62,1,North Carolina,83,10,Syracuse,66,1,North Carolina,83,10,Syracuse,66,North Carolina,ACC,29.82,124.4,94.6,70.5,11.45,111.7,100.2,13.8,4.8,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.2683080808080808,Syracuse,ACC,18.57,112.7,94.1,65.0,10.21,110.9,100.7,1.5,9.5,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.3462643678160919
566,2016,6,Champ,63,1,North Carolina,74,2,Villanova,77,1,North Carolina,74,2,Villanova,77,North Carolina,ACC,29.82,124.4,94.6,70.5,11.45,111.7,100.2,13.8,4.8,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.2683080808080808,Villanova,BE,32.01,122.8,90.8,66.0,10.74,110.5,99.7,8.9,11.0,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.1099537037037037
567,2017,1,NW,1,1,Villanova,76,16,Mount St. Mary's,56,1,Villanova,76,16,Mount St. Mary's,56,Villanova,BE,29.88,122.4,92.5,64.1,9.33,109.8,100.5,11.9,8.4,32.0,4.0,77.2,62.7,14.53,9.28,9.2,14.61,23.8,0.1099537037037037,Mount St. Mary's,NEC,-3.86,99.5,103.4,66.8,-4.49,102.0,106.5,-3.3,1.4,20.0,16.0,67.9,68.7,-0.78,-3.51,-6.3,2.02,-4.29,0.4930555555555556
568,2017,1,NW,2,8,Wisconsin,84,9,Virginia Tech,74,8,Wisconsin,84,9,Virginia Tech,74,Wisconsin,B10,22.99,115.1,92.1,63.4,10.0,110.6,100.6,6.7,8.3,27.0,10.0,72.4,62.4,10.0,9.4,3.85,15.56,19.4,0.2889492753623188,Virginia Tech,ACC,13.8,117.3,103.5,68.4,8.23,110.0,101.7,7.8,1.0,22.0,11.0,79.1,74.7,4.39,8.38,10.14,2.63,12.77,-0.3289930555555556
