,Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,PFSeed,PFTeam,PFScore,PUSeed,PUTeam,PUScore,Team_x,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,BPIO_x,BPID_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Team_y,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,BPIO_y,BPID_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y,AWSeed,AWTeam,PWSeed,PWTeam,ESPN
408,2014,1,SE,31,7,Texas,87,10,Arizona St.,85,7,Texas,87.0,10,Arizona St.,85.0,Texas,B12,14.52,111.8,97.3,66.8,9.61,110.9,101.3,5.0,3.3,24.0,11.0,74.2,70.7,3.51,9.15,7.27,5.4,12.67,-0.0802469135802469,Arizona St.,P12,14.82,111.2,96.4,67.4,7.5,108.6,101.1,7.6,2.4,21.0,12.0,75.3,69.4,5.91,7.41,9.13,4.19,13.32,0.204861111111111,,,,,
409,2014,1,SE,32,2,Michigan,57,15,Wofford,40,2,Michigan,57.0,15,Wofford,40.0,Michigan,B10,23.44,123.9,100.5,61.0,11.65,110.3,98.6,8.7,7.0,28.0,9.0,73.9,65.1,8.86,9.65,9.08,9.44,18.52,0.4873737373737374,Wofford,SC,-1.94,100.6,102.6,60.5,-5.87,103.5,109.3,-6.6,6.2,20.0,13.0,66.8,62.2,4.58,-5.95,-9.66,5.35,-4.32,-0.1847222222222221,,,,,
410,2014,2,NW,33,1,Florida,61,9,Pittsburgh,45,1,Florida,61.0,9,Pittsburgh,45.0,Florida,SEC,28.57,116.5,88.0,61.3,9.02,109.4,100.4,5.2,14.0,36.0,3.0,69.9,57.8,12.15,8.54,4.39,16.3,20.69,0.519927536231884,Pittsburgh,ACC,21.89,116.9,95.0,62.2,7.62,108.0,100.4,7.1,8.3,26.0,10.0,71.8,61.9,9.92,7.54,7.31,10.15,17.46,-0.5098684210526315,,,,,
411,2014,2,NW,34,4,UCLA,77,12,Stephen F. Austin,60,4,UCLA,77.0,12,Stephen F. Austin,60.0,UCLA,P12,22.53,118.7,96.1,68.4,7.63,109.1,101.5,12.0,1.8,28.0,9.0,81.2,70.4,10.78,7.62,14.33,4.07,18.4,0.423076923076923,Stephen F. Austin,Slnd,10.83,112.3,101.5,61.2,-7.12,102.0,109.2,0.6,4.8,32.0,3.0,76.0,63.4,12.63,-6.76,-0.3,5.12,4.82,0.0944444444444444,,,,,
412,2014,2,NW,35,3,Syracuse,53,11,Dayton,55,3,Syracuse,53.0,11,Dayton,55.0,Syracuse,ACC,21.62,114.6,93.0,59.6,7.23,109.4,102.2,1.7,12.6,28.0,6.0,68.0,59.2,8.79,7.25,2.13,13.92,16.05,0.3462643678160919,Dayton,A10,14.25,113.8,99.6,63.8,6.25,107.7,101.4,4.5,4.1,26.0,11.0,72.2,67.0,5.22,5.34,5.03,5.52,10.55,-0.0597222222222222,,,,,
413,2014,2,NW,36,2,Kansas,57,10,Stanford,60,2,Kansas,57.0,10,Stanford,60.0,Kansas,B12,24.6,119.3,94.7,66.6,12.13,112.2,100.0,11.0,4.8,25.0,10.0,79.0,70.1,8.86,11.4,13.34,6.91,20.25,-0.0087301587301587,Stanford,P12,16.06,112.4,96.4,65.3,9.42,110.2,100.7,4.5,3.0,23.0,13.0,72.7,68.3,4.42,9.0,6.68,6.74,13.42,-0.3098958333333333,,,,,
414,2014,2,SW,37,1,Virginia,78,8,Memphis,60,1,Virginia,78.0,8,Memphis,60.0,Virginia,ACC,26.46,114.8,88.3,59.5,8.67,109.4,100.8,0.2,16.1,30.0,7.0,66.2,55.7,10.51,7.86,0.62,17.76,18.38,-0.4166666666666666,Memphis,Amer,15.22,112.4,97.1,67.5,7.25,108.3,101.1,7.3,2.7,24.0,10.0,76.9,70.5,6.38,7.14,8.98,4.04,13.02,0.0543981481481481,,,,,
415,2014,2,SW,38,4,Michigan St.,80,12,Harvard,73,4,Michigan St.,80.0,12,Harvard,73.0,Michigan St.,B10,23.92,118.6,94.7,64.4,10.44,110.2,99.7,8.5,6.9,29.0,9.0,75.5,65.6,9.97,9.38,10.45,8.9,19.35,0.3840996168582376,Harvard,Ivy,17.58,112.9,95.3,64.1,0.13,104.5,104.3,4.6,7.2,27.0,5.0,73.2,61.0,12.22,-0.47,3.99,6.79,10.79,0.1371527777777778,,,,,
416,2014,2,SW,39,3,Iowa St.,85,6,North Carolina,83,3,Iowa St.,85.0,6,North Carolina,83.0,Iowa St.,B12,21.07,118.9,97.8,70.2,10.77,111.1,100.4,12.8,0.0,28.0,8.0,83.0,74.4,8.64,9.88,17.3,1.22,18.52,-0.1436403508771929,North Carolina,ACC,18.44,112.6,94.2,69.2,8.83,110.5,101.6,8.2,3.8,24.0,10.0,76.6,69.8,6.82,8.42,10.62,4.63,15.24,0.2683080808080808,,,,,
417,2014,2,SW,40,2,Villanova,65,7,Connecticut,77,2,Villanova,65.0,7,Connecticut,77.0,Villanova,BE,23.68,116.3,92.6,66.0,7.47,110.1,102.6,8.7,7.5,29.0,5.0,78.0,66.5,11.47,7.5,10.41,8.56,18.97,0.1099537037037037,Connecticut,Amer,22.13,113.6,91.5,63.2,9.43,109.7,100.3,4.3,8.5,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.4884259259259259,,,,,
418,2014,2,NE,41,1,Arizona,84,8,Gonzaga,61,1,Arizona,84.0,8,Gonzaga,61.0,Arizona,P12,30.11,116.5,86.4,62.8,9.3,109.9,100.6,5.9,11.8,33.0,5.0,72.9,58.6,14.32,9.04,7.31,16.05,23.36,-0.1536458333333333,Gonzaga,WCC,20.14,114.0,93.8,65.0,5.05,109.0,103.9,7.1,5.7,29.0,7.0,76.7,65.9,10.81,5.36,6.61,8.96,15.56,0.2361111111111111,,,,,
419,2014,2,NE,42,4,San Diego St.,63,12,North Dakota St.,44,4,San Diego St.,63.0,12,North Dakota St.,44.0,San Diego St.,MWC,20.38,110.4,90.0,62.3,5.18,108.0,102.8,1.8,11.5,31.0,5.0,70.3,57.0,13.28,4.86,0.91,14.04,14.95,-0.3379629629629628,North Dakota St.,Sum,11.76,115.5,103.7,62.3,1.38,106.8,105.4,4.9,4.3,26.0,7.0,75.5,65.6,9.94,-0.02,3.55,2.76,6.31,0.3072916666666667,,,,,
420,2014,2,NE,43,3,Creighton,55,6,Baylor,85,3,Creighton,55.0,6,Baylor,85.0,Creighton,BE,21.72,124.2,102.5,63.6,7.5,108.5,101.0,11.4,3.3,27.0,8.0,78.7,67.9,10.86,7.17,12.14,5.89,18.03,-0.2555555555555555,Baylor,B12,19.39,118.9,99.5,61.3,10.31,111.0,100.6,5.8,5.2,26.0,12.0,74.8,67.8,7.0,10.11,6.78,9.02,15.8,0.1124999999999999,,,,,
421,2014,2,NE,44,2,Wisconsin,85,7,Oregon,77,2,Wisconsin,85.0,7,Oregon,77.0,Wisconsin,B10,25.89,122.0,96.1,62.4,11.44,110.2,98.8,7.8,8.0,30.0,8.0,73.5,64.0,9.5,10.19,9.22,10.47,19.69,0.2889492753623188,Oregon,P12,19.02,118.9,99.9,67.5,7.39,109.1,101.8,11.7,-0.2,24.0,10.0,81.9,74.1,7.71,8.05,14.69,1.06,15.75,0.3675213675213676,,,,,
422,2014,2,SE,45,1,Wichita St.,76,8,Kentucky,78,1,Wichita St.,76.0,8,Kentucky,78.0,Wichita St.,MVC,25.36,117.8,92.4,63.5,1.04,105.8,104.8,5.4,9.2,35.0,1.0,75.2,59.5,15.69,1.74,6.06,10.59,16.65,0.0511363636363636,Kentucky,SEC,22.55,118.3,95.8,64.0,10.73,110.5,99.8,8.9,6.0,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.5150462962962964,,,,,
423,2014,2,SE,46,4,Louisville,66,5,Saint Louis,51,4,Louisville,66.0,5,Saint Louis,51.0,Louisville,Amer,30.41,118.9,88.5,67.2,4.31,107.0,102.7,10.7,9.4,31.0,6.0,81.0,61.1,19.89,4.8,13.26,11.43,24.69,0.3330662393162393,Saint Louis,A10,15.72,105.7,90.0,65.6,5.04,107.2,102.2,1.0,8.9,27.0,7.0,69.8,61.9,7.91,4.24,2.13,9.5,11.63,-0.1475694444444444,,,,,
424,2014,2,SE,47,11,Tennessee,83,14,Mercer,63,11,Tennessee,83.0,14,Mercer,63.0,Tennessee,SEC,23.69,117.9,94.2,61.6,8.12,108.9,100.8,5.1,9.4,24.0,13.0,72.2,61.7,10.51,7.84,5.88,11.46,17.34,-0.1398148148148147,Mercer,ASun,8.34,110.8,102.4,63.6,-4.44,103.6,108.0,4.6,2.2,27.0,9.0,78.8,66.9,11.83,-3.42,4.06,1.28,5.33,0.375,,,,,
425,2014,2,SE,48,2,Michigan,79,7,Texas,65,2,Michigan,79.0,7,Texas,65.0,Michigan,B10,23.44,123.9,100.5,61.0,11.65,110.3,98.6,8.7,7.0,28.0,9.0,73.9,65.1,8.86,9.65,9.08,9.44,18.52,0.4873737373737374,Texas,B12,14.52,111.8,97.3,66.8,9.61,110.9,101.3,5.0,3.3,24.0,11.0,74.2,70.7,3.51,9.15,7.27,5.4,12.67,-0.0802469135802469,,,,,
426,2014,3,NW,49,1,Florida,79,4,UCLA,68,1,Florida,79.0,4,UCLA,68.0,Florida,SEC,28.57,116.5,88.0,61.3,9.02,109.4,100.4,5.2,14.0,36.0,3.0,69.9,57.8,12.15,8.54,4.39,16.3,20.69,0.519927536231884,UCLA,P12,22.53,118.7,96.1,68.4,7.63,109.1,101.5,12.0,1.8,28.0,9.0,81.2,70.4,10.78,7.62,14.33,4.07,18.4,0.423076923076923,,,,,
427,2014,3,NW,50,10,Stanford,72,11,Dayton,82,10,Stanford,72.0,11,Dayton,82.0,Stanford,P12,16.06,112.4,96.4,65.3,9.42,110.2,100.7,4.5,3.0,23.0,13.0,72.7,68.3,4.42,9.0,6.68,6.74,13.42,-0.3098958333333333,Dayton,A10,14.25,113.8,99.6,63.8,6.25,107.7,101.4,4.5,4.1,26.0,11.0,72.2,67.0,5.22,5.34,5.03,5.52,10.55,-0.0597222222222222,,,,,
428,2014,3,SW,51,1,Virginia,59,4,Michigan St.,61,1,Virginia,59.0,4,Michigan St.,61.0,Virginia,ACC,26.46,114.8,88.3,59.5,8.67,109.4,100.8,0.2,16.1,30.0,7.0,66.2,55.7,10.51,7.86,0.62,17.76,18.38,-0.4166666666666666,Michigan St.,B10,23.92,118.6,94.7,64.4,10.44,110.2,99.7,8.5,6.9,29.0,9.0,75.5,65.6,9.97,9.38,10.45,8.9,19.35,0.3840996168582376,,,,,
429,2014,3,SW,52,3,Iowa St.,76,7,Connecticut,81,3,Iowa St.,76.0,7,Connecticut,81.0,Iowa St.,B12,21.07,118.9,97.8,70.2,10.77,111.1,100.4,12.8,0.0,28.0,8.0,83.0,74.4,8.64,9.88,17.3,1.22,18.52,-0.1436403508771929,Connecticut,Amer,22.13,113.6,91.5,63.2,9.43,109.7,100.3,4.3,8.5,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.4884259259259259,,,,,
430,2014,3,NE,53,1,Arizona,70,4,San Diego St.,64,1,Arizona,70.0,4,San Diego St.,64.0,Arizona,P12,30.11,116.5,86.4,62.8,9.3,109.9,100.6,5.9,11.8,33.0,5.0,72.9,58.6,14.32,9.04,7.31,16.05,23.36,-0.1536458333333333,San Diego St.,MWC,20.38,110.4,90.0,62.3,5.18,108.0,102.8,1.8,11.5,31.0,5.0,70.3,57.0,13.28,4.86,0.91,14.04,14.95,-0.3379629629629628,,,,,
431,2014,3,NE,54,2,Wisconsin,69,6,Baylor,52,2,Wisconsin,69.0,6,Baylor,52.0,Wisconsin,B10,25.89,122.0,96.1,62.4,11.44,110.2,98.8,7.8,8.0,30.0,8.0,73.5,64.0,9.5,10.19,9.22,10.47,19.69,0.2889492753623188,Baylor,B12,19.39,118.9,99.5,61.3,10.31,111.0,100.6,5.8,5.2,26.0,12.0,74.8,67.8,7.0,10.11,6.78,9.02,15.8,0.1124999999999999,,,,,
432,2014,3,SE,55,4,Louisville,69,8,Kentucky,74,4,Louisville,69.0,8,Kentucky,74.0,Louisville,Amer,30.41,118.9,88.5,67.2,4.31,107.0,102.7,10.7,9.4,31.0,6.0,81.0,61.1,19.89,4.8,13.26,11.43,24.69,0.3330662393162393,Kentucky,SEC,22.55,118.3,95.8,64.0,10.73,110.5,99.8,8.9,6.0,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.5150462962962964,,,,,
433,2014,3,SE,56,2,Michigan,73,11,Tennessee,71,2,Michigan,73.0,11,Tennessee,71.0,Michigan,B10,23.44,123.9,100.5,61.0,11.65,110.3,98.6,8.7,7.0,28.0,9.0,73.9,65.1,8.86,9.65,9.08,9.44,18.52,0.4873737373737374,Tennessee,SEC,23.69,117.9,94.2,61.6,8.12,108.9,100.8,5.1,9.4,24.0,13.0,72.2,61.7,10.51,7.84,5.88,11.46,17.34,-0.1398148148148147,,,,,
434,2014,4,NW,57,1,Florida,62,11,Dayton,52,1,Florida,62.0,11,Dayton,52.0,Florida,SEC,28.57,116.5,88.0,61.3,9.02,109.4,100.4,5.2,14.0,36.0,3.0,69.9,57.8,12.15,8.54,4.39,16.3,20.69,0.519927536231884,Dayton,A10,14.25,113.8,99.6,63.8,6.25,107.7,101.4,4.5,4.1,26.0,11.0,72.2,67.0,5.22,5.34,5.03,5.52,10.55,-0.0597222222222222,,,,,
435,2014,4,SW,58,4,Michigan St.,54,7,Connecticut,60,4,Michigan St.,54.0,7,Connecticut,60.0,Michigan St.,B10,23.92,118.6,94.7,64.4,10.44,110.2,99.7,8.5,6.9,29.0,9.0,75.5,65.6,9.97,9.38,10.45,8.9,19.35,0.3840996168582376,Connecticut,Amer,22.13,113.6,91.5,63.2,9.43,109.7,100.3,4.3,8.5,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.4884259259259259,,,,,
436,2014,4,NE,59,1,Arizona,63,2,Wisconsin,64,1,Arizona,63.0,2,Wisconsin,64.0,Arizona,P12,30.11,116.5,86.4,62.8,9.3,109.9,100.6,5.9,11.8,33.0,5.0,72.9,58.6,14.32,9.04,7.31,16.05,23.36,-0.1536458333333333,Wisconsin,B10,25.89,122.0,96.1,62.4,11.44,110.2,98.8,7.8,8.0,30.0,8.0,73.5,64.0,9.5,10.19,9.22,10.47,19.69,0.2889492753623188,,,,,
437,2014,4,SE,60,2,Michigan,72,8,Kentucky,75,2,Michigan,72.0,8,Kentucky,75.0,Michigan,B10,23.44,123.9,100.5,61.0,11.65,110.3,98.6,8.7,7.0,28.0,9.0,73.9,65.1,8.86,9.65,9.08,9.44,18.52,0.4873737373737374,Kentucky,SEC,22.55,118.3,95.8,64.0,10.73,110.5,99.8,8.9,6.0,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.5150462962962964,,,,,
438,2014,5,F4,61,1,Florida,53,7,Connecticut,63,1,Florida,53.0,7,Connecticut,63.0,Florida,SEC,28.57,116.5,88.0,61.3,9.02,109.4,100.4,5.2,14.0,36.0,3.0,69.9,57.8,12.15,8.54,4.39,16.3,20.69,0.519927536231884,Connecticut,Amer,22.13,113.6,91.5,63.2,9.43,109.7,100.3,4.3,8.5,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.4884259259259259,,,,,
439,2014,5,F4,62,2,Wisconsin,73,8,Kentucky,74,2,Wisconsin,73.0,8,Kentucky,74.0,Wisconsin,B10,25.89,122.0,96.1,62.4,11.44,110.2,98.8,7.8,8.0,30.0,8.0,73.5,64.0,9.5,10.19,9.22,10.47,19.69,0.2889492753623188,Kentucky,SEC,22.55,118.3,95.8,64.0,10.73,110.5,99.8,8.9,6.0,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.5150462962962964,,,,,
440,2014,6,Champ,63,7,Connecticut,60,8,Kentucky,54,7,Connecticut,60.0,8,Kentucky,54.0,Connecticut,Amer,22.13,113.6,91.5,63.2,9.43,109.7,100.3,4.3,8.5,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.4884259259259259,Kentucky,SEC,22.55,118.3,95.8,64.0,10.73,110.5,99.8,8.9,6.0,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.5150462962962964,,,,,
441,2015,1,NW,1,1,Kentucky,79,16,Hampton,56,1,Kentucky,79.0,16,Hampton,56.0,Kentucky,SEC,36.91,121.3,84.4,62.4,8.58,108.7,100.1,10.3,13.6,38.0,1.0,74.4,54.3,20.05,8.67,11.55,17.18,28.72,0.5150462962962964,Hampton,MEAC,-7.4,96.6,104.0,69.2,-7.48,99.5,106.9,-1.3,-2.5,17.0,18.0,67.0,68.2,-1.17,-7.08,-2.46,-5.79,-8.25,0.3625,,,,,
442,2015,1,NW,2,8,Cincinnati,66,9,Purdue,65,8,Cincinnati,66.0,9,Purdue,65.0,Cincinnati,Amer,14.15,108.2,94.0,59.8,3.39,104.9,101.5,-2.3,11.0,23.0,11.0,62.1,55.8,6.32,4.4,-1.19,11.91,10.72,-0.3191425120772946,Purdue,B10,13.96,110.9,97.0,64.3,7.45,109.0,101.6,4.6,5.3,21.0,13.0,69.9,64.6,5.29,7.64,6.22,6.71,12.93,-0.2888374485596707,,,,,
443,2015,1,NW,3,5,West Virginia,68,12,Buffalo,62,5,West Virginia,68.0,12,Buffalo,62.0,West Virginia,B12,17.64,112.6,94.9,67.9,9.56,108.9,99.3,8.0,3.5,25.0,10.0,72.6,66.8,5.83,9.29,10.53,4.59,15.12,0.1760620915032679,Buffalo,MAC,11.87,111.3,99.4,68.3,1.83,106.0,104.2,7.1,0.4,23.0,10.0,74.6,68.3,6.33,1.6,8.32,-0.39,7.93,-0.001736111111111,,,,,
444,2015,1,NW,4,4,Maryland,65,13,Valparaiso,62,4,Maryland,65.0,13,Valparaiso,62.0,Maryland,B10,15.68,111.3,95.7,63.9,7.15,108.3,101.1,4.1,6.4,28.0,7.0,69.1,63.4,5.69,7.63,5.42,7.9,13.32,0.1287878787878788,Valparaiso,Horz,11.13,107.4,96.3,62.3,-2.06,104.2,106.3,0.6,5.1,28.0,6.0,69.6,59.4,10.15,-2.0,-0.19,6.48,6.29,0.0231481481481481,,,,,
445,2015,1,NW,5,6,Butler,56,11,Texas,48,6,Butler,56.0,11,Texas,48.0,Butler,BE,20.09,110.2,90.1,63.2,9.72,110.6,100.9,3.5,9.3,23.0,11.0,69.0,61.0,8.03,8.62,5.06,11.58,16.64,0.7087962962962963,Texas,B12,18.94,112.4,93.4,62.0,9.52,108.3,98.8,4.0,8.5,20.0,14.0,67.4,60.3,7.09,9.07,5.33,10.83,16.16,-0.0802469135802469,,,,,
446,2015,1,NW,6,3,Notre Dame,69,14,Northeastern,65,3,Notre Dame,69.0,14,Northeastern,65.0,Notre Dame,ACC,24.96,125.4,100.4,63.4,7.59,107.7,100.1,13.0,2.8,32.0,6.0,78.0,65.8,12.21,7.02,14.99,4.24,19.23,-0.1689814814814815,Northeastern,CAA,5.12,108.3,103.1,63.3,-1.29,104.5,105.7,1.4,1.2,23.0,12.0,68.5,65.1,3.37,-1.34,0.68,1.35,2.03,-0.1701388888888888,,,,,
447,2015,1,NW,7,7,Wichita St.,81,10,Indiana,76,7,Wichita St.,81.0,10,Indiana,76.0,Wichita St.,MVC,22.21,115.8,93.6,62.3,3.24,105.5,102.3,5.1,8.6,30.0,5.0,70.3,57.4,12.91,3.68,5.57,9.99,15.56,0.0511363636363636,Indiana,B10,13.83,119.8,106.0,66.6,6.92,107.8,100.9,11.5,-1.9,20.0,14.0,77.4,71.7,5.74,7.2,14.4,-1.47,12.94,-0.1283333333333333,,,,,
448,2015,1,NW,8,2,Kansas,75,15,New Mexico St.,56,2,Kansas,75.0,15,New Mexico St.,56.0,Kansas,B12,22.72,114.5,91.8,67.0,13.17,110.6,97.4,8.9,5.5,27.0,9.0,71.1,64.8,6.33,12.13,11.13,7.34,18.47,-0.0087301587301587,New Mexico St.,WAC,6.63,107.4,100.8,63.0,-5.37,101.1,106.5,0.8,3.7,23.0,11.0,68.1,59.8,8.32,-3.67,0.55,3.16,3.71,-0.2532407407407407,,,,,
449,2015,1,SW,9,1,Wisconsin,86,16,Coastal Carolina,72,1,Wisconsin,86.0,16,Coastal Carolina,72.0,Wisconsin,B10,33.72,129.0,95.2,58.7,11.03,109.8,98.8,10.4,11.3,36.0,4.0,72.5,58.2,14.33,10.29,10.53,14.08,24.61,0.2889492753623188,Coastal Carolina,BSth,2.38,106.7,104.3,64.1,-6.45,102.2,108.6,-0.4,3.0,24.0,10.0,71.7,62.4,9.32,-6.18,-0.89,-0.13,-1.02,-0.0260416666666666,,,,,
450,2015,1,SW,10,8,Oregon,79,9,Oklahoma St.,73,8,Oregon,79.0,9,Oklahoma St.,73.0,Oregon,P12,13.88,115.2,101.3,66.6,7.28,108.4,101.1,7.1,-3.5,26.0,10.0,75.4,70.8,4.53,7.65,10.74,0.68,11.43,0.3675213675213676,Oklahoma St.,B12,14.92,111.8,96.8,63.3,10.42,108.2,97.8,3.6,6.0,18.0,14.0,67.5,62.8,4.66,9.63,5.43,7.52,12.95,-0.0427083333333333,,,,,
451,2015,1,SW,11,5,Arkansas,56,12,Wofford,53,5,Arkansas,56.0,12,Wofford,53.0,Arkansas,SEC,16.44,114.7,98.3,69.3,6.09,107.2,101.1,10.4,-0.4,27.0,9.0,77.4,70.1,7.28,6.79,13.97,0.1,14.07,0.22255291005291,Wofford,SC,6.72,105.2,98.5,60.5,-3.98,104.0,108.0,-2.7,7.0,28.0,7.0,66.6,59.7,6.91,-2.98,-5.13,7.7,2.56,-0.1847222222222221,,,,,
452,2015,1,SW,12,4,North Carolina,67,13,Harvard,65,4,North Carolina,67.0,13,Harvard,65.0,North Carolina,ACC,23.85,119.1,95.3,69.2,12.76,111.1,98.3,14.9,2.9,26.0,12.0,77.7,68.8,8.87,11.76,17.1,3.54,20.63,0.2683080808080808,Harvard,Ivy,9.23,104.8,95.6,61.1,-0.18,104.3,104.5,-1.7,7.8,22.0,8.0,64.2,57.6,6.63,-0.25,-3.18,7.65,4.47,0.1371527777777778,,,,,
453,2015,1,SW,13,6,Xavier,76,11,Mississippi,57,6,Xavier,76.0,11,Mississippi,57.0,Xavier,BE,19.49,116.6,97.1,65.0,10.29,109.5,99.2,8.4,1.1,23.0,14.0,73.3,67.4,5.95,9.48,11.02,4.4,15.42,0.1358333333333333,Mississippi,SEC,13.88,114.5,100.6,66.2,7.1,107.3,100.2,7.3,0.9,21.0,13.0,72.8,68.4,4.38,7.01,9.33,2.07,11.39,-0.2638888888888889,,,,,
454,2015,1,SW,14,3,Baylor,56,14,Georgia St.,57,3,Baylor,56.0,14,Georgia St.,57.0,Baylor,B12,22.14,116.6,94.5,61.5,10.22,108.9,98.7,4.8,8.8,24.0,10.0,69.1,60.2,8.85,9.33,6.46,11.39,17.85,0.1124999999999999,Georgia St.,SB,10.32,111.6,101.3,62.4,-1.47,102.4,103.9,4.0,3.6,25.0,10.0,71.4,62.4,9.0,-2.03,2.07,3.4,5.47,0.1875,,,,,
455,2015,1,SW,15,7,VCU,72,10,Ohio St.,75,7,VCU,72.0,10,Ohio St.,75.0,VCU,A10,16.27,111.1,94.9,66.5,6.65,107.9,101.2,8.3,3.7,26.0,10.0,72.5,65.8,6.69,6.1,9.1,3.69,12.79,-0.089781746031746,Ohio St.,B10,20.75,115.6,94.8,65.2,6.76,108.1,101.4,9.7,6.6,24.0,11.0,75.3,63.0,12.31,7.37,11.93,7.76,19.68,-0.1987433862433862,,,,,
456,2015,1,SW,16,2,Arizona,93,15,Texas Southern,72,2,Arizona,93.0,15,Texas Southern,72.0,Arizona,P12,32.36,119.9,87.5,65.8,7.37,108.3,100.9,10.7,8.9,34.0,4.0,76.6,59.7,16.92,7.41,13.24,11.09,24.33,-0.1536458333333333,Texas Southern,SWAC,-3.84,104.1,107.9,63.3,-6.74,100.0,106.8,-0.4,-2.6,22.0,13.0,68.3,68.2,0.11,-6.09,-1.74,-4.23,-5.98,0.2232142857142857,,,,,
457,2015,1,NE,17,1,Villanova,93,16,Lafayette,52,1,Villanova,93.0,16,Lafayette,52.0,Villanova,BE,30.65,122.7,92.0,64.2,7.67,108.2,100.6,10.8,8.5,33.0,3.0,76.5,60.9,15.58,7.55,12.87,10.26,23.13,0.1099537037037037,Lafayette,Pat,-2.14,112.9,115.1,64.6,-4.01,103.0,107.0,6.2,-6.4,20.0,13.0,73.5,73.0,0.52,-3.12,4.46,-7.83,-3.37,-0.2003968253968253,,,,,
458,2015,1,NE,18,8,North Carolina St.,66,9,LSU,65,8,North Carolina St.,66.0,9,LSU,65.0,North Carolina St.,ACC,15.93,114.9,98.9,64.1,9.84,109.3,99.5,6.4,4.0,22.0,14.0,70.1,65.8,4.39,9.72,8.3,5.8,14.11,0.2296006944444444,LSU,SEC,13.76,108.9,95.1,69.3,5.09,106.2,101.2,7.0,0.8,22.0,11.0,73.4,67.7,5.76,5.63,10.21,1.18,11.39,0.1548202614379084,,,,,
459,2015,1,NE,19,5,Northern Iowa,71,12,Wyoming,54,5,Northern Iowa,71.0,12,Wyoming,54.0,Northern Iowa,MVC,20.98,116.3,95.3,58.2,1.42,104.4,103.0,0.9,10.9,31.0,4.0,65.2,54.6,10.54,2.0,0.88,11.66,12.54,0.0685763888888889,Wyoming,MWC,5.67,104.8,99.1,59.1,-1.04,103.0,104.1,-4.8,7.7,25.0,10.0,61.5,56.4,5.06,-0.04,-4.06,7.88,3.81,0.1076388888888889,,,,,
460,2015,1,NE,20,4,Louisville,57,13,UC Irvine,55,4,Louisville,57.0,13,UC Irvine,55.0,Louisville,ACC,21.21,110.2,88.9,64.6,9.69,109.5,99.8,5.1,9.8,27.0,9.0,69.0,59.8,9.14,8.98,6.4,11.73,18.12,0.3330662393162393,UC Irvine,BW,7.09,106.3,99.2,63.4,0.9,104.7,103.8,1.3,4.0,21.0,13.0,67.5,62.1,5.35,0.45,-0.23,3.87,3.63,0.2430555555555555,,,,,
461,2015,1,NE,21,6,Providence,53,11,Dayton,66,6,Providence,53.0,11,Dayton,66.0,Providence,BE,16.72,112.6,95.9,65.2,10.26,109.7,99.4,5.8,4.6,22.0,12.0,69.7,65.5,4.21,9.5,7.44,6.27,13.71,-0.0138888888888888,Dayton,A10,14.24,109.2,95.0,63.4,3.39,105.4,102.0,2.7,6.7,27.0,9.0,67.8,60.8,6.92,4.06,2.88,8.1,10.98,-0.0597222222222222,,,,,
462,2015,1,NE,22,3,Oklahoma,69,14,Albany,60,3,Oklahoma,69.0,14,Albany,60.0,Oklahoma,B12,22.8,112.5,89.7,66.7,11.0,110.2,99.2,7.4,6.6,24.0,11.0,71.5,62.7,8.71,9.94,9.42,9.23,18.65,-0.2762345679012345,Albany,AE,3.29,107.2,103.9,60.8,-5.5,100.4,105.9,-1.5,3.9,24.0,9.0,65.3,60.5,4.85,-5.18,-3.2,2.86,-0.34,0.0958333333333333,,,,,
463,2015,1,NE,23,7,Michigan St.,70,10,Georgia,63,7,Michigan St.,70.0,10,Georgia,63.0,Michigan St.,B10,21.72,116.6,94.9,63.1,10.49,110.3,99.8,7.6,6.2,27.0,12.0,71.1,63.6,7.46,10.0,9.54,7.92,17.46,0.3840996168582376,Georgia,SEC,15.09,109.6,94.5,64.1,8.73,108.6,99.9,3.9,4.8,21.0,12.0,68.2,64.4,3.82,8.6,5.49,6.93,12.42,-0.5303030303030303,,,,,
