Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,Conf_x,NetRtg_x,ORtg_x,DRtg_x,AdjT_x,BPI(O)_x,BPI(D)_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,Adj OE_x,Adj DE_x,Barthag_x,Wins_x,Games_x,eFG_x,eFG D._x,FT Rate_x,FT Rate D_x,TOV%_x,TOV% D_x,O Reb%_x,Op OReb%_x,Raw T_x,2P %_x,2P % D._x,3P %_x,3P % D._x,Blk %_x,Blked %_x,Ast %_x,Op Ast %_x,3P Rate_x,3P Rate D_x,Adj. T_x,Avg Hgt._x,Eff. Hgt._x,Exp._x,PAKE_x,PASE_x_x,Talent_x,FT%_x,Op. FT%_x,PPP Off._x,PPP Def._x,Elite SOS_x,Unnamed: 0_x,Record_x,Unnamed: 35_x,Team.1_x,PASE_y_x,Conf_y,NetRtg_y,ORtg_y,DRtg_y,AdjT_y,BPI(O)_y,BPI(D)_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,Adj OE_y,Adj DE_y,Barthag_y,Wins_y,Games_y,eFG_y,eFG D._y,FT Rate_y,FT Rate D_y,TOV%_y,TOV% D_y,O Reb%_y,Op OReb%_y,Raw T_y,2P %_y,2P % D._y,3P %_y,3P % D._y,Blk %_y,Blked %_y,Ast %_y,Op Ast %_y,3P Rate_y,3P Rate D_y,Adj. T_y,Avg Hgt._y,Eff. Hgt._y,Exp._y,PAKE_y,PASE_x_y,Talent_y,FT%_y,Op. FT%_y,PPP Off._y,PPP Def._y,Elite SOS_y,Unnamed: 0_y,Record_y,Unnamed: 35_y,Team.1_y,PASE_y_y
2018,1,NE,18,8,Virginia Tech,83,9,Alabama,86,35,36,ACC,16.03,115.3,99.3,68.7,8.0,3.2,21.0,12.0,79.8,72.2,7.64,6.71,10.46,3.89,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4882352941176471,SEC,13.41,108.7,95.2,68.7,2.7,6.0,20.0,16.0,72.3,70.6,1.69,10.64,4.15,8.19,12.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09243697478991594
2018,1,NE,19,5,West Virginia,85,12,Murray St.,68,37,38,B12,22.44,119.4,96.9,69.2,9.4,6.4,26.0,11.0,80.1,69.6,10.51,9.38,12.47,7.42,19.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013368983957219244,OVC,12.19,112.9,100.7,67.2,5.6,2.0,26.0,6.0,78.6,66.2,12.44,-3.53,2.89,3.99,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1970588235294118
2018,1,NE,20,4,Wichita St.,75,13,Marshall,81,39,40,Amer,19.03,121.0,101.9,68.6,10.4,3.8,25.0,8.0,82.8,71.6,11.12,5.46,12.81,3.77,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13865546218487398,CUSA,6.53,109.4,102.9,74.7,2.5,0.6,25.0,11.0,83.8,79.1,4.67,0.44,10.29,-6.08,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2018,1,NE,21,6,Florida,77,11,St. Bonaventure,62,41,42,SEC,18.96,114.5,95.5,67.1,6.5,5.6,21.0,13.0,75.8,69.2,6.59,10.08,8.15,8.52,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6417112299465241,A10,11.21,110.8,99.5,69.4,4.2,3.8,26.0,8.0,77.1,70.8,6.26,2.61,5.9,2.97,8.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21078431372549022
2018,1,NE,22,3,Texas Tech,70,14,Stephen F. Austin,60,43,44,B12,22.59,113.3,90.8,66.7,5.8,9.3,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592436974789916,Slnd,5.58,104.5,99.0,71.1,0.1,3.4,28.0,7.0,80.5,68.2,12.37,-6.47,1.51,1.16,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11176470588235295
2018,1,NE,23,7,Arkansas,62,10,Butler,79,45,46,SEC,14.69,116.3,101.7,69.7,7.6,2.4,23.0,12.0,80.5,75.6,4.91,9.85,11.86,2.91,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5955882352941176,BE,19.05,116.2,97.2,67.6,7.0,5.4,21.0,14.0,78.9,72.6,6.37,10.55,9.68,7.24,16.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0245098039215685
2018,1,NE,24,2,Purdue,74,15,Cal St. Fullerton,48,47,48,B10,26.27,122.7,96.4,67.2,12.0,7.0,30.0,7.0,80.4,65.7,14.68,8.74,12.91,10.5,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14411764705882352,BW,0.62,103.7,103.1,69.6,-1.8,1.1,20.0,12.0,72.4,70.2,2.28,-1.03,-0.27,-0.66,-0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1568627450980392
2018,1,SE,25,1,Kansas,76,16,Penn,60,49,50,B12,23.49,120.9,97.4,68.8,11.2,5.2,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,Ivy,3.69,103.1,99.4,68.9,-0.1,4.3,24.0,9.0,75.9,68.9,7.03,-3.16,0.03,2.22,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014705882352941176
2018,1,SE,26,8,Seton Hall,94,9,North Carolina St.,83,51,52,BE,18.04,116.9,98.8,69.5,7.7,4.0,22.0,12.0,79.4,73.9,5.56,10.11,10.68,4.99,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4911764705882353,ACC,14.52,116.3,101.8,71.4,7.0,2.2,21.0,12.0,81.3,75.1,6.21,6.7,12.67,0.24,12.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5336134453781513
2018,1,SE,27,5,Clemson,79,12,New Mexico St.,68,53,54,ACC,21.65,114.2,92.6,66.1,6.0,7.9,25.0,10.0,73.8,65.9,7.91,9.25,4.91,12.25,17.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17463235294117643,WAC,12.92,107.9,95.0,68.5,1.7,5.3,28.0,6.0,75.6,64.2,11.44,-1.1,1.87,7.19,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24673202614379086
2018,1,SE,28,4,Auburn,62,13,Charleston,58,55,56,SEC,18.69,115.4,96.7,72.6,7.1,5.1,26.0,8.0,81.9,73.2,8.68,7.29,12.84,3.13,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08578431372549018,CAA,5.16,108.7,103.6,64.9,2.3,0.9,26.0,8.0,74.6,68.6,6.03,-3.29,-1.6,3.43,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34803921568627444
2018,1,SE,29,6,TCU,52,11,Syracuse,57,57,58,B12,18.47,119.7,101.2,68.6,9.6,2.7,21.0,12.0,82.1,75.4,6.7,9.68,13.36,3.02,16.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20588235294117646,ACC,14.82,107.0,92.2,62.9,1.2,8.3,23.0,14.0,66.6,63.8,2.86,10.02,-2.38,15.26,12.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5058823529411766
2018,1,SE,30,3,Michigan St.,82,14,Bucknell,78,59,60,B10,25.41,119.2,93.8,67.0,10.1,7.7,30.0,5.0,80.2,64.9,15.31,7.1,10.72,11.69,22.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6681985294117647,Pat,7.31,109.5,102.2,71.4,3.8,2.6,25.0,10.0,81.1,73.1,7.94,-3.46,6.85,-2.36,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3382352941176471
2018,1,SE,31,7,Rhode Island,83,10,Oklahoma,78,61,62,A10,13.93,111.1,97.2,68.4,4.7,5.9,26.0,8.0,76.0,68.8,7.21,4.61,4.97,6.84,11.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11029411764705882,B12,14.16,114.6,100.5,75.5,6.8,2.7,18.0,14.0,84.9,81.7,3.25,10.56,17.15,-3.34,13.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06617647058823525
2018,1,SE,32,2,Duke,89,15,Iona,67,63,64,ACC,28.86,122.4,93.6,69.7,12.4,7.5,29.0,8.0,84.4,69.6,14.73,9.7,16.41,8.02,24.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05882352941176466,MAAC,2.63,110.0,107.3,70.7,4.4,-1.3,20.0,14.0,79.5,76.5,2.94,-2.19,5.7,-4.95,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16596638655462187
2018,2,NW,33,9,Kansas St.,50,16,UMBC,43,6,4,B12,14.77,110.1,95.3,65.6,3.5,5.7,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07941176470588232,AE,0.5,103.1,102.6,68.4,-0.2,0.9,25.0,11.0,73.1,68.5,4.56,-3.84,-2.3,0.28,-2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40441176470588236
2018,2,NW,34,5,Kentucky,95,13,Buffalo,75,7,10,SEC,20.44,115.8,95.4,68.8,7.0,5.9,26.0,11.0,76.8,70.2,6.51,10.73,9.26,7.98,17.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430672268907563,MAC,11.53,114.7,103.2,72.7,5.3,1.4,27.0,9.0,84.6,76.2,8.47,0.25,11.64,-3.66,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08088235294117649
2018,2,NW,35,3,Tennessee,62,11,Loyola Chicago,63,13,12,SEC,22.27,114.6,92.4,66.0,6.0,8.3,26.0,9.0,73.8,65.7,8.09,10.12,5.78,12.42,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14828431372549014,MVC,16.39,111.4,95.0,65.5,4.6,5.0,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2745098039215685
2018,2,NW,36,2,Cincinnati,73,7,Nevada,75,17,15,Amer,26.6,113.4,86.8,64.5,6.3,12.2,31.0,5.0,74.3,57.5,16.72,3.53,3.05,17.2,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27450980392156865,MWC,18.39,120.2,101.8,69.4,9.4,1.7,29.0,8.0,82.6,73.1,9.51,4.93,12.64,1.8,14.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23529411764705876
2018,2,SW,37,1,Xavier,70,9,Florida St.,75,19,22,BE,21.51,120.1,98.6,70.5,10.5,4.2,29.0,6.0,84.4,74.7,9.63,9.43,15.18,3.88,19.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33676470588235297,ACC,17.77,114.3,96.5,71.2,6.2,5.3,23.0,12.0,80.2,72.9,7.29,8.5,12.0,3.78,15.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12316176470588236
2018,2,SW,38,4,Gonzaga,90,5,Ohio St.,84,23,2,WCC,23.03,118.1,95.1,69.4,9.4,5.9,32.0,5.0,83.5,67.7,15.84,2.6,12.4,6.04,18.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25432525951557095,B10,21.16,116.0,94.9,67.0,7.3,6.6,25.0,9.0,76.2,67.6,8.65,9.02,7.67,10.0,17.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18449197860962574
2018,2,SW,39,3,Michigan,64,6,Houston,63,27,25,B10,24.2,114.7,90.5,64.9,6.5,8.5,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7598039215686274,Amer,20.24,114.6,94.4,68.4,6.8,6.6,27.0,8.0,76.7,64.9,11.83,4.16,7.34,8.65,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3621323529411765
2018,2,SW,40,2,North Carolina,65,7,Texas A&M,86,31,29,ACC,23.59,120.3,96.7,71.2,10.3,5.8,26.0,11.0,81.6,73.3,8.3,11.78,15.41,4.66,20.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4735294117647059,SEC,16.96,111.3,94.4,69.5,4.1,6.7,22.0,13.0,75.2,70.5,4.69,10.62,6.36,8.95,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03431372549019607
2018,2,NE,41,1,Villanova,81,9,Alabama,58,33,36,BE,33.76,127.8,94.0,68.7,15.5,7.3,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21040723981900453,SEC,13.41,108.7,95.2,68.7,2.7,6.0,20.0,16.0,72.3,70.6,1.69,10.64,4.15,8.19,12.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09243697478991594
2018,2,NE,42,5,West Virginia,89,13,Marshall,62,37,40,B12,22.44,119.4,96.9,69.2,9.4,6.4,26.0,11.0,80.1,69.6,10.51,9.38,12.47,7.42,19.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013368983957219244,CUSA,6.53,109.4,102.9,74.7,2.5,0.6,25.0,11.0,83.8,79.1,4.67,0.44,10.29,-6.08,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2018,2,NE,43,3,Texas Tech,69,6,Florida,66,43,41,B12,22.59,113.3,90.8,66.7,5.8,9.3,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592436974789916,SEC,18.96,114.5,95.5,67.1,6.5,5.6,21.0,13.0,75.8,69.2,6.59,10.08,8.15,8.52,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6417112299465241
2018,2,NE,44,2,Purdue,76,10,Butler,73,47,46,B10,26.27,122.7,96.4,67.2,12.0,7.0,30.0,7.0,80.4,65.7,14.68,8.74,12.91,10.5,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14411764705882352,BE,19.05,116.2,97.2,67.6,7.0,5.4,21.0,14.0,78.9,72.6,6.37,10.55,9.68,7.24,16.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0245098039215685
2018,2,SE,45,1,Kansas,83,8,Seton Hall,79,49,51,B12,23.49,120.9,97.4,68.8,11.2,5.2,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,BE,18.04,116.9,98.8,69.5,7.7,4.0,22.0,12.0,79.4,73.9,5.56,10.11,10.68,4.99,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4911764705882353
2018,2,SE,46,4,Auburn,53,5,Clemson,84,55,53,SEC,18.69,115.4,96.7,72.6,7.1,5.1,26.0,8.0,81.9,73.2,8.68,7.29,12.84,3.13,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08578431372549018,ACC,21.65,114.2,92.6,66.1,6.0,7.9,25.0,10.0,73.8,65.9,7.91,9.25,4.91,12.25,17.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17463235294117643
2018,2,SE,47,3,Michigan St.,53,11,Syracuse,55,59,58,B10,25.41,119.2,93.8,67.0,10.1,7.7,30.0,5.0,80.2,64.9,15.31,7.1,10.72,11.69,22.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6681985294117647,ACC,14.82,107.0,92.2,62.9,1.2,8.3,23.0,14.0,66.6,63.8,2.86,10.02,-2.38,15.26,12.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5058823529411766
2018,2,SE,48,2,Duke,87,7,Rhode Island,62,63,61,ACC,28.86,122.4,93.6,69.7,12.4,7.5,29.0,8.0,84.4,69.6,14.73,9.7,16.41,8.02,24.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05882352941176466,A10,13.93,111.1,97.2,68.4,4.7,5.9,26.0,8.0,76.0,68.8,7.21,4.61,4.97,6.84,11.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11029411764705882
2018,3,NW,49,5,Kentucky,58,9,Kansas St.,61,7,6,SEC,20.44,115.8,95.4,68.8,7.0,5.9,26.0,11.0,76.8,70.2,6.51,10.73,9.26,7.98,17.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430672268907563,B12,14.77,110.1,95.3,65.6,3.5,5.7,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07941176470588232
2018,3,NW,50,7,Nevada,68,11,Loyola Chicago,69,15,12,MWC,18.39,120.2,101.8,69.4,9.4,1.7,29.0,8.0,82.6,73.1,9.51,4.93,12.64,1.8,14.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23529411764705876,MVC,16.39,111.4,95.0,65.5,4.6,5.0,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2745098039215685
2018,3,SW,51,4,Gonzaga,60,9,Florida St.,75,23,22,WCC,23.03,118.1,95.1,69.4,9.4,5.9,32.0,5.0,83.5,67.7,15.84,2.6,12.4,6.04,18.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25432525951557095,ACC,17.77,114.3,96.5,71.2,6.2,5.3,23.0,12.0,80.2,72.9,7.29,8.5,12.0,3.78,15.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12316176470588236
2018,3,SW,52,3,Michigan,99,7,Texas A&M,72,27,29,B10,24.2,114.7,90.5,64.9,6.5,8.5,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7598039215686274,SEC,16.96,111.3,94.4,69.5,4.1,6.7,22.0,13.0,75.2,70.5,4.69,10.62,6.36,8.95,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03431372549019607
2018,3,NE,53,1,Villanova,90,5,West Virginia,78,33,37,BE,33.76,127.8,94.0,68.7,15.5,7.3,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21040723981900453,B12,22.44,119.4,96.9,69.2,9.4,6.4,26.0,11.0,80.1,69.6,10.51,9.38,12.47,7.42,19.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013368983957219244
2018,3,NE,54,2,Purdue,65,3,Texas Tech,78,47,43,B10,26.27,122.7,96.4,67.2,12.0,7.0,30.0,7.0,80.4,65.7,14.68,8.74,12.91,10.5,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14411764705882352,B12,22.59,113.3,90.8,66.7,5.8,9.3,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592436974789916
2018,3,SE,55,1,Kansas,80,5,Clemson,76,49,53,B12,23.49,120.9,97.4,68.8,11.2,5.2,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,ACC,21.65,114.2,92.6,66.1,6.0,7.9,25.0,10.0,73.8,65.9,7.91,9.25,4.91,12.25,17.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17463235294117643
2018,3,SE,56,2,Duke,69,11,Syracuse,65,63,58,ACC,28.86,122.4,93.6,69.7,12.4,7.5,29.0,8.0,84.4,69.6,14.73,9.7,16.41,8.02,24.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05882352941176466,ACC,14.82,107.0,92.2,62.9,1.2,8.3,23.0,14.0,66.6,63.8,2.86,10.02,-2.38,15.26,12.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5058823529411766
2018,4,NW,57,9,Kansas St.,62,11,Loyola Chicago,78,6,12,B12,14.77,110.1,95.3,65.6,3.5,5.7,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07941176470588232,MVC,16.39,111.4,95.0,65.5,4.6,5.0,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2745098039215685
2018,4,SW,58,3,Michigan,58,9,Florida St.,54,27,22,B10,24.2,114.7,90.5,64.9,6.5,8.5,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7598039215686274,ACC,17.77,114.3,96.5,71.2,6.2,5.3,23.0,12.0,80.2,72.9,7.29,8.5,12.0,3.78,15.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12316176470588236
2018,4,NE,59,1,Villanova,71,3,Texas Tech,59,33,43,BE,33.76,127.8,94.0,68.7,15.5,7.3,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21040723981900453,B12,22.59,113.3,90.8,66.7,5.8,9.3,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592436974789916
2018,4,SE,60,1,Kansas,85,2,Duke,81,49,63,B12,23.49,120.9,97.4,68.8,11.2,5.2,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,ACC,28.86,122.4,93.6,69.7,12.4,7.5,29.0,8.0,84.4,69.6,14.73,9.7,16.41,8.02,24.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05882352941176466
2018,5,F4,61,3,Michigan,69,11,Loyola Chicago,57,27,12,B10,24.2,114.7,90.5,64.9,6.5,8.5,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7598039215686274,MVC,16.39,111.4,95.0,65.5,4.6,5.0,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2745098039215685
2018,5,F4,62,1,Villanova,95,1,Kansas,79,33,49,BE,33.76,127.8,94.0,68.7,15.5,7.3,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21040723981900453,B12,23.49,120.9,97.4,68.8,11.2,5.2,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963
2018,6,Champ,63,1,Villanova,79,3,Michigan,62,33,27,BE,33.76,127.8,94.0,68.7,15.5,7.3,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21040723981900453,B10,24.2,114.7,90.5,64.9,6.5,8.5,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7598039215686274
2019,0,PI,-4,16,North Dakota St.,82,16,North Carolina Central,76,2,65,Sum,-3.2,107.4,110.6,65.0,2.2,-3.7,19.0,16.0,73.0,72.6,0.43,-2.07,-1.85,-2.16,-4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2867647058823529,MEAC,-11.55,97.8,109.3,65.3,-3.6,-1.8,18.0,16.0,71.4,66.6,4.79,-11.24,-9.24,-2.29,-11.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2019,0,PI,-3,11,Belmont,81,11,Temple,70,10,65,OVC,14.09,115.6,101.5,71.3,7.5,1.9,27.0,6.0,86.9,73.9,13.0,-2.6,11.35,-2.23,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24264705882352944,Amer,9.72,109.2,99.5,68.9,3.7,2.9,23.0,10.0,74.7,71.5,3.24,4.93,5.55,2.62,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5399159663865546
2019,0,PI,-2,16,Fairleigh Dickinson,82,16,Prairie View A&M,76,18,65,NEC,-4.22,106.5,110.7,66.8,1.3,-2.9,21.0,14.0,74.9,71.9,3.0,-7.24,-0.7,-5.39,-6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4852941176470589,SWAC,-4.13,102.1,106.2,71.1,-1.2,-1.4,22.0,13.0,75.1,72.8,2.29,-9.17,-0.86,-6.43,-7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,0,PI,-1,11,Arizona St.,74,11,St. John's,65,26,65,P12,11.55,109.7,98.2,70.8,3.5,4.0,23.0,11.0,77.6,73.4,4.24,6.04,8.06,2.22,10.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01838235294117646,BE,7.61,108.6,101.0,70.8,4.0,2.3,21.0,13.0,77.1,74.8,2.38,5.5,7.7,0.18,7.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8676470588235294
